cpu_thermal,sbs-1-000b,sbs-1-000b/current_now,CROS_USB_PD_CHARGER0/voltage_now,sbs-1-000b/voltage_now,sbs-1-000b/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,cpu2/scaling_cur_freq,cpu3/scaling_cur_freq,
31708,26000,-300000,0,11420000,45,507000,507000,507000,507000,
31825,26000,-293000,0,11426000,45,507000,507000,702000,702000,
31942,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-297000,0,11429000,45,507000,507000,507000,507000,
31708,26000,-299000,0,11426000,45,507000,507000,507000,507000,
31825,26000,-299000,0,11427000,45,507000,507000,507000,507000,
31591,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31825,26000,-300000,0,11428000,45,507000,507000,507000,507000,
31591,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31473,26000,-311000,0,11427000,45,507000,507000,507000,507000,
31825,26000,-299000,0,11428000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11422000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31473,26000,-293000,0,11417000,45,507000,507000,507000,507000,
31591,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31473,26000,-299000,0,11428000,45,507000,507000,507000,507000,
31591,26000,-293000,0,11427000,45,507000,507000,507000,507000,
31825,26000,-299000,0,11424000,45,507000,507000,507000,507000,
31356,26000,-295000,0,11427000,45,507000,507000,702000,702000,
31708,26000,-295000,0,11426000,45,507000,507000,507000,507000,
31591,26000,-299000,0,11427000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31473,26000,-299000,0,11422000,45,507000,507000,507000,507000,
31591,26000,-296000,0,11427000,45,507000,507000,507000,507000,
31356,26000,-299000,0,11421000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11421000,45,507000,507000,507000,507000,
31591,26000,-309000,0,11424000,45,507000,507000,702000,702000,
31591,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31473,26000,-296000,0,11427000,45,507000,507000,507000,507000,
31356,26000,-303000,0,11425000,45,507000,507000,507000,507000,
31473,26000,-296000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-293000,0,11425000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11429000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11422000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11428000,45,507000,507000,507000,507000,
31473,26000,-296000,0,11420000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11424000,45,507000,507000,507000,507000,
31591,26000,-296000,0,11425000,45,507000,507000,507000,507000,
31239,26000,-295000,0,11421000,45,507000,507000,507000,507000,
31473,26000,-299000,0,11426000,45,507000,507000,507000,507000,
31473,26000,-296000,0,11426000,45,507000,507000,507000,507000,
31473,26000,-299000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-298000,0,11426000,45,507000,507000,507000,507000,
31356,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31473,26000,-318000,0,11418000,45,507000,507000,507000,507000,
31473,26000,-295000,0,11427000,45,507000,507000,507000,507000,
31708,26000,-295000,0,11427000,43,507000,507000,507000,507000,
31356,26000,-297000,0,11427000,45,507000,507000,507000,507000,
31473,26000,-316000,0,11423000,45,507000,507000,507000,507000,
34874,26000,-420000,0,11349000,45,1300000,1300000,2106000,2106000,
33584,26000,-478000,0,11385000,45,702000,702000,2106000,2106000,
33584,26000,-394000,0,11405000,45,507000,507000,507000,507000,
34405,26000,-505000,0,11404000,45,1001000,1001000,702000,702000,
33818,26000,-407000,0,11402000,45,702000,702000,507000,507000,
33584,26000,-404000,0,11400000,45,1703000,1703000,702000,702000,
33467,26000,-406000,0,11402000,45,702000,702000,702000,702000,
33701,26000,-408000,0,11400000,45,702000,702000,507000,507000,
33936,26000,-408000,0,11406000,45,702000,702000,2106000,2106000,
34287,26000,-461000,0,11389000,45,1105000,1105000,2106000,2106000,
34287,26000,-394000,0,11406000,45,1703000,1703000,702000,702000,
34170,26000,-367000,0,11407000,45,1703000,1703000,507000,507000,
34053,26000,-366000,0,11406000,45,702000,702000,507000,507000,
34053,26000,-394000,0,11394000,45,1703000,1703000,507000,507000,
33818,26000,-369000,0,11405000,45,1703000,1703000,507000,507000,
33936,26000,-367000,0,11410000,45,1703000,1703000,507000,507000,
33818,26000,-367000,0,11403000,45,702000,702000,702000,702000,
34053,26000,-371000,0,11406000,45,507000,507000,507000,507000,
34639,26000,-457000,0,11361000,45,1703000,1703000,2106000,2106000,
34170,26000,-380000,0,11404000,45,702000,702000,702000,702000,
34522,26000,-369000,0,11404000,45,507000,507000,702000,702000,
34405,26000,-367000,0,11404000,45,507000,507000,702000,702000,
34287,26000,-371000,0,11401000,45,507000,507000,507000,507000,
34522,26000,-371000,0,11400000,45,507000,507000,507000,507000,
34639,26000,-372000,0,11406000,45,507000,507000,507000,507000,
34287,26000,-369000,0,11397000,45,702000,702000,702000,702000,
34287,26000,-377000,0,11408000,45,507000,507000,507000,507000,
34874,26000,-435000,0,11384000,44,702000,702000,1001000,1001000,
34405,26000,-370000,0,11411000,44,507000,507000,507000,507000,
34756,26000,-373000,0,11404000,44,507000,507000,507000,507000,
34522,26000,-371000,0,11409000,44,507000,507000,702000,702000,
34522,26000,-371000,0,11403000,44,702000,702000,507000,507000,
34405,26000,-370000,0,11402000,44,507000,507000,507000,507000,
34522,26000,-369000,0,11401000,44,507000,507000,702000,702000,
34522,26000,-371000,0,11399000,44,507000,507000,507000,507000,
34639,26000,-372000,0,11405000,44,507000,507000,507000,507000,
34756,26000,-377000,0,11406000,44,1001000,1001000,1209000,1209000,
34639,26000,-397000,0,11406000,44,507000,507000,507000,507000,
34405,26000,-372000,0,11401000,44,507000,507000,507000,507000,
34522,26000,-372000,0,11403000,44,507000,507000,507000,507000,
34405,26000,-372000,0,11398000,44,507000,507000,507000,507000,
34639,26000,-377000,0,11408000,44,507000,507000,702000,702000,
34522,26000,-372000,0,11402000,44,507000,507000,507000,507000,
34522,26000,-372000,0,11403000,44,507000,507000,507000,507000,
34991,26000,-377000,0,11406000,44,507000,507000,507000,507000,
34991,26000,-373000,0,11402000,44,507000,507000,2106000,2106000,
35108,26000,-471000,0,11403000,44,702000,702000,507000,507000,
34874,26000,-370000,0,11405000,44,507000,507000,507000,507000,
34874,26000,-371000,0,11405000,44,507000,507000,507000,507000,
34639,26000,-375000,0,11405000,44,507000,507000,2106000,2106000,
34874,26000,-371000,0,11406000,44,507000,507000,507000,507000,
34991,26000,-371000,0,11403000,44,1703000,1703000,507000,507000,
34874,26000,-367000,0,11401000,44,1703000,1703000,507000,507000,
34522,26000,-371000,0,11400000,44,702000,702000,507000,507000,
34874,26000,-370000,0,11403000,44,702000,702000,507000,507000,
34874,26000,-447000,0,11390000,44,1703000,1703000,2106000,2106000,
35225,26000,-370000,0,11403000,44,1703000,1703000,507000,507000,
35108,26000,-372000,0,11401000,44,1001000,1001000,507000,507000,
35225,26000,-372000,0,11395000,44,702000,702000,507000,507000,
34991,26000,-379000,0,11405000,44,702000,702000,507000,507000,
34874,26000,-377000,0,11400000,44,702000,702000,507000,507000,
34991,26000,-372000,0,11402000,44,1001000,1001000,507000,507000,
34756,26000,-371000,0,11403000,44,702000,702000,702000,702000,
35108,26000,-375000,0,11398000,44,1703000,1703000,507000,507000,
35108,26000,-372000,0,11398000,44,1703000,1703000,2106000,2106000,
35108,26000,-378000,0,11410000,44,702000,702000,702000,702000,
34991,26000,-370000,0,11393000,44,1703000,1703000,507000,507000,
34874,26000,-371000,0,11405000,44,1703000,1703000,507000,507000,
34756,26000,-370000,0,11408000,44,1703000,1703000,507000,507000,
34991,26000,-377000,0,11402000,44,507000,507000,702000,702000,
34756,26000,-369000,0,11401000,44,507000,507000,507000,507000,
34991,26000,-370000,0,11398000,44,1703000,1703000,702000,702000,
34874,26000,-370000,0,11409000,44,702000,702000,507000,507000,
35225,26000,-452000,0,11381000,44,1001000,1001000,702000,702000,
34991,26000,-376000,0,11408000,44,507000,507000,702000,702000,
35108,26000,-377000,0,11400000,44,1703000,1703000,507000,507000,
35225,26000,-366000,0,11403000,44,1703000,1703000,507000,507000,
34991,26000,-369000,0,11406000,44,507000,507000,507000,507000,
34874,26000,-367000,0,11404000,44,702000,702000,507000,507000,
34639,26000,-367000,0,11403000,44,507000,507000,702000,702000,
35225,26000,-365000,0,11409000,44,507000,507000,507000,507000,
34756,26000,-372000,0,11399000,44,507000,507000,507000,507000,
35225,26000,-402000,0,11394000,44,1001000,1001000,2106000,2106000,
35225,26000,-443000,0,11401000,44,507000,507000,507000,507000,
35108,26000,-376000,0,11402000,44,507000,507000,507000,507000,
35225,26000,-379000,0,11400000,44,507000,507000,507000,507000,
35460,26000,-375000,0,11403000,44,507000,507000,507000,507000,
34991,26000,-372000,0,11406000,44,507000,507000,507000,507000,
35108,26000,-377000,0,11397000,44,507000,507000,507000,507000,
35225,26000,-370000,0,11400000,44,507000,507000,507000,507000,
35343,26000,-371000,0,11410000,44,1001000,1001000,507000,507000,
35108,26000,-377000,0,11380000,44,1703000,1703000,1001000,1001000,
35225,26000,-461000,0,11404000,44,702000,702000,507000,507000,
34991,26000,-379000,0,11407000,44,702000,702000,702000,702000,
35225,26000,-372000,0,11400000,44,702000,702000,702000,702000,
34991,26000,-377000,0,11402000,44,1703000,1703000,507000,507000,
34874,26000,-379000,0,11394000,44,702000,702000,507000,507000,
35225,26000,-372000,0,11401000,44,702000,702000,507000,507000,
34991,26000,-376000,0,11392000,44,1703000,1703000,507000,507000,
35108,26000,-375000,0,11402000,44,1703000,1703000,702000,702000,
34991,26000,-373000,0,11401000,44,507000,507000,702000,702000,
35225,26000,-462000,0,11391000,44,1001000,1001000,507000,507000,
35108,26000,-377000,0,11399000,44,1703000,1703000,507000,507000,
35225,26000,-376000,0,11401000,44,702000,702000,507000,507000,
35225,26000,-380000,0,11402000,44,1703000,1703000,507000,507000,
34991,26000,-379000,0,11396000,44,702000,702000,507000,507000,
34991,26000,-377000,0,11406000,44,1703000,1703000,507000,507000,
35108,26000,-371000,0,11397000,44,1703000,1703000,702000,702000,
35108,26000,-371000,0,11406000,44,507000,507000,507000,507000,
35225,26000,-375000,0,11399000,44,702000,702000,507000,507000,
35108,26000,-420000,0,11386000,44,1703000,1703000,702000,702000,
35108,26000,-394000,0,11407000,44,702000,702000,507000,507000,
35108,26000,-372000,0,11406000,44,507000,507000,702000,702000,
35225,26000,-414000,0,11390000,44,507000,507000,507000,507000,
35108,26000,-407000,0,11396000,44,507000,507000,507000,507000,
35225,26000,-414000,0,11392000,44,507000,507000,507000,507000,
35343,26000,-412000,0,11393000,44,507000,507000,702000,702000,
35108,26000,-410000,0,11388000,44,507000,507000,702000,702000,
35225,26000,-420000,0,11397000,44,507000,507000,507000,507000,
35694,26000,-456000,0,11377000,44,1001000,1001000,1001000,1001000,
35343,26000,-388000,0,11393000,44,507000,507000,507000,507000,
35225,26000,-379000,0,11399000,44,507000,507000,702000,702000,
35343,26000,-391000,0,11396000,44,507000,507000,702000,702000,
35460,26000,-372000,0,11398000,44,702000,702000,702000,702000,
35460,26000,-373000,0,11405000,44,507000,507000,507000,507000,
35343,26000,-373000,0,11395000,44,507000,507000,507000,507000,
35225,26000,-373000,0,11399000,44,507000,507000,507000,507000,
35225,26000,-373000,0,11395000,44,507000,507000,702000,702000,
34991,26000,-382000,0,11397000,44,507000,507000,507000,507000,
35343,26000,-471000,0,11396000,44,507000,507000,507000,507000,
35225,26000,-375000,0,11401000,44,507000,507000,702000,702000,
35343,26000,-377000,0,11399000,44,507000,507000,507000,507000,
35343,26000,-372000,0,11396000,44,507000,507000,507000,507000,
35225,26000,-370000,0,11401000,44,507000,507000,507000,507000,
35460,26000,-372000,0,11387000,44,507000,507000,1001000,1001000,
35225,26000,-375000,0,11399000,44,507000,507000,702000,702000,
35343,26000,-375000,0,11400000,44,507000,507000,702000,702000,
35108,26000,-378000,0,11394000,44,507000,507000,507000,507000,
35694,26000,-466000,0,11379000,44,1001000,1001000,702000,702000,
35343,26000,-371000,0,11396000,44,507000,507000,507000,507000,
35108,26000,-398000,0,11394000,44,507000,507000,702000,702000,
35225,26000,-373000,0,11399000,44,507000,507000,507000,507000,
35108,26000,-377000,0,11402000,44,507000,507000,507000,507000,
35577,26000,-376000,0,11396000,43,507000,507000,507000,507000,
35577,26000,-371000,0,11393000,44,702000,702000,507000,507000,
35460,26000,-373000,0,11394000,44,507000,507000,507000,507000,
35225,26000,-377000,0,11394000,44,507000,507000,507000,507000,
35694,26000,-462000,0,11389000,44,1001000,1001000,2106000,2106000,
35460,26000,-375000,0,11399000,44,507000,507000,507000,507000,
35343,26000,-376000,0,11398000,44,507000,507000,507000,507000,
35460,26000,-371000,0,11390000,44,702000,702000,702000,702000,
35225,26000,-371000,0,11400000,44,507000,507000,507000,507000,
35108,26000,-372000,0,11400000,44,507000,507000,507000,507000,
35343,26000,-371000,0,11398000,44,507000,507000,507000,507000,
40619,26000,-385000,0,11347000,44,1703000,1703000,2106000,2106000,
42143,26000,-496000,0,11363000,44,702000,702000,2106000,2106000,
36984,26000,-396000,0,11377000,44,1001000,1001000,1001000,1001000,
36281,26000,-444000,0,11397000,44,507000,507000,507000,507000,
36046,26000,-382000,0,11394000,44,507000,507000,507000,507000,
35929,26000,-379000,0,11397000,44,702000,702000,702000,702000,
35694,26000,-376000,0,11391000,44,507000,507000,507000,507000,
35812,26000,-372000,0,11396000,44,507000,507000,507000,507000,
35929,26000,-378000,0,11392000,44,507000,507000,702000,702000,
35577,26000,-373000,0,11396000,44,507000,507000,507000,507000,
35460,26000,-373000,0,11395000,44,507000,507000,507000,507000,
35577,26000,-373000,0,11389000,44,702000,702000,2106000,2106000,
35929,26000,-403000,0,11394000,44,702000,702000,507000,507000,
35577,26000,-378000,0,11397000,44,702000,702000,702000,702000,
35694,26000,-373000,0,11396000,44,1703000,1703000,507000,507000,
36163,26000,-385000,0,11364000,44,507000,507000,2106000,2106000,
35460,26000,-370000,0,11397000,44,507000,507000,702000,702000,
35694,26000,-404000,0,11383000,44,702000,702000,507000,507000,
35343,26000,-375000,0,11398000,44,507000,507000,702000,702000,
35694,26000,-382000,0,11401000,44,507000,507000,507000,507000,
36632,26000,-397000,0,11400000,44,1703000,1703000,2106000,2106000,
36632,26000,-507000,0,11372000,44,1001000,1001000,507000,507000,
36281,26000,-403000,0,11391000,44,1001000,1001000,2106000,2106000,
36398,26000,-408000,0,11383000,44,507000,507000,507000,507000,
36398,26000,-413000,0,11398000,44,1001000,1001000,702000,702000,
36163,26000,-391000,0,11394000,44,702000,702000,507000,507000,
36281,26000,-397000,0,11395000,44,507000,507000,507000,507000,
36281,26000,-390000,0,11397000,44,702000,702000,702000,702000,
36163,26000,-385000,0,11394000,44,507000,507000,507000,507000,
35929,26000,-390000,0,11391000,44,702000,702000,507000,507000,
36515,26000,-440000,0,11376000,44,702000,702000,702000,702000,
36163,26000,-475000,0,11397000,44,702000,702000,702000,702000,
35929,26000,-392000,0,11386000,44,507000,507000,2106000,2106000,
36163,26000,-392000,0,11390000,44,507000,507000,702000,702000,
36163,26000,-388000,0,11392000,44,702000,702000,702000,702000,
35929,26000,-394000,0,11395000,44,702000,702000,507000,507000,
35929,26000,-386000,0,11394000,44,702000,702000,702000,702000,
36046,26000,-392000,0,11388000,44,1001000,1001000,507000,507000,
35812,26000,-391000,0,11395000,44,1703000,1703000,702000,702000,
35929,26000,-392000,0,11392000,44,702000,702000,507000,507000,
36515,26000,-481000,0,11375000,44,1001000,1001000,702000,702000,
35929,26000,-386000,0,11387000,44,507000,507000,702000,702000,
36046,26000,-391000,0,11396000,44,507000,507000,507000,507000,
36398,26000,-386000,0,11393000,44,702000,702000,507000,507000,
37101,26000,-513000,0,11392000,44,507000,507000,507000,507000,
36398,26000,-408000,0,11395000,44,1703000,1703000,702000,702000,
36632,26000,-391000,0,11395000,44,507000,507000,507000,507000,
36281,26000,-385000,0,11395000,44,702000,702000,507000,507000,
36398,26000,-391000,0,11392000,44,507000,507000,507000,507000,
36398,26000,-466000,0,11378000,44,1703000,1703000,2106000,2106000,
36281,26000,-388000,0,11393000,44,507000,507000,702000,702000,
36281,26000,-389000,0,11391000,44,507000,507000,507000,507000,
36163,26000,-388000,0,11393000,44,702000,702000,507000,507000,
36163,26000,-392000,0,11388000,44,702000,702000,507000,507000,
36163,26000,-380000,0,11393000,44,507000,507000,507000,507000,
35929,26000,-384000,0,11390000,44,702000,702000,507000,507000,
36398,26000,-380000,0,11396000,44,1703000,1703000,507000,507000,
36046,26000,-385000,0,11390000,44,507000,507000,507000,507000,
36398,26000,-447000,0,11392000,44,1001000,1001000,1001000,1001000,
36281,26000,-456000,0,11382000,44,1105000,1105000,702000,702000,
36281,26000,-386000,0,11387000,44,507000,507000,507000,507000,
36398,26000,-385000,0,11396000,44,702000,702000,702000,702000,
36398,26000,-395000,0,11387000,44,702000,702000,507000,507000,
36281,26000,-390000,0,11395000,44,702000,702000,507000,507000,
36163,26000,-386000,0,11386000,44,702000,702000,507000,507000,
